This file was gnenerated on 2021-02-06 14:43:53.515258 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0  30608.5
   1  18757.5
   2   8971.22
   3   4673.67
   4   2591.45
   5   1391.52
   6    940.053
   7    480.063
   8  45461.1
   9  52349.7
  10  27457.2
  11  11277.7
  12   5717.4
  13   2851.7
  14   1578.62
  15    718.16
  16  22328.6
  17  55033.6
  18  69266.8
  19  37968.7
  20  14404.3
  21   6336.31
  22   2531.06
  23   1324.28
  24   8175.25
  25  21119.2
  26  55413.3
  27  86321.7
  28  50588.4
  29  16283.1
  30   5626.28
  31   2038.29
  32   2759.76
  33   6473.1
  34  16584.6
  35  49755.9
  36  92666.8
  37  60623
  38  14165.3
  39   3357.93
  40    866.396
  41   1401.74
  42   3769.15
  43   9577.05
  44  34430.7
  45  78791.9
  46  54896.4
  47   8948.36
  48    308.733
  49    463.782
  50    833.783
  51   1559.07
  52   3767.11
  53  13901.4
  54  44580.3
  55  27378.5
  56    140.303
  57    187.029
  58    269.969
  59    298.396
  60    402.584
  61    661.865
  62   1806.68
  63   9322.96
