This file was gnenerated on 2021-02-06 15:09:49.986155 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0  16447.1
   1  18645.7
   2  16321.8
   3  11111.3
   4   5164.12
   5   1625.67
   6    625.66
   7    322.817
   8  18676.6
   9  20693.9
  10  21688.2
  11  20743.3
  12  16428.1
  13  10151
  14   3831.02
  15    728.213
  16  17747.5
  17  21336.8
  18  21334.6
  19  19459.5
  20  18126.4
  21  14443.1
  22   8576.81
  23   2814.58
  24  17800.6
  25  21523.1
  26  21820.7
  27  20159.9
  28  18062.5
  29  13989.1
  30   8699
  31   3266.62
  32  17855.6
  33  21036.3
  34  21644.7
  35  19813
  36  17068.8
  37  13521.9
  38   8404.22
  39   3149.97
  40  12745.2
  41  18710.1
  42  20050.2
  43  19087.7
  44  17351.8
  45  12469.9
  46   8015.86
  47   3257.83
  48   2813.41
  49   6803.51
  50  11456.5
  51  15456.1
  52  14938.1
  53  11477.4
  54   7747.02
  55   3154.63
  56    308.396
  57    669.67
  58    940.577
  59   2669.89
  60   5004.63
  61   5948.42
  62   5069.77
  63   2288.06
