This file was gnenerated on 2021-02-06 15:23:05.168776 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3401.47
   1   4448.91
   2   4074.56
   3   4160.39
   4   4037.59
   5   4378.41
   6   4544.28
   7   2491.96
   8   8242.19
   9  12509.7
  10  13124.7
  11  12115.6
  12  11964
  13  12415.9
  14  12992.5
  15   9339.14
  16  11115.4
  17  18811.2
  18  19723
  19  20033.3
  20  20151
  21  20486.1
  22  18762.6
  23  15537.6
  24  12053.2
  25  19407.4
  26  23064.8
  27  23034.7
  28  22337.9
  29  22958.6
  30  22786.6
  31  17643
  32  12827.3
  33  18969.6
  34  21697.6
  35  22215.3
  36  22539.5
  37  21352.6
  38  21948.9
  39  17167.2
  40  12641.9
  41  18448
  42  19310.1
  43  19667.8
  44  19864.7
  45  19155.6
  46  19995.2
  47  15057.3
  48  12746.9
  49  18843.3
  50  17427.6
  51  15509.1
  52  17018.4
  53  16943.2
  54  16765.2
  55  13515.8
  56  10594.8
  57  17920.6
  58  15421
  59  14584.8
  60  13644.4
  61  13524.2
  62  13327
  63  10458.9
