This file was gnenerated on 2021-02-06 16:04:21.403132 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    160.964
   1    195.251
   2    306.152
   3    343.98
   4    417.007
   5    419.976
   6    324.705
   7    239.259
   8   2183.68
   9   5412.03
  10   7201.97
  11   7694.06
  12   6722.72
  13   5102.37
  14   4020.27
  15   2471.29
  16   2464.44
  17   7098.57
  18  11583.8
  19  15600.8
  20  19113.7
  21  19439.3
  22  18499.3
  23  14882.1
  24   2625.01
  25   7046.72
  26  11242.2
  27  15969.2
  28  20233.5
  29  23023
  30  23753.4
  31  21502.7
  32   2765.26
  33   6685.25
  34  11205.1
  35  15731.1
  36  20732.1
  37  22853.6
  38  23971.3
  39  21551.8
  40   2206.46
  41   6624.12
  42  12125.2
  43  16125.9
  44  20182.9
  45  21602.1
  46  23679.8
  47  20755.2
  48    195.153
  49    864.036
  50   3145.64
  51   6958.37
  52  10754
  53  14407.5
  54  17840.2
  55  17945.5
  56    100.311
  57    152.347
  58    196.39
  59    501.03
  60   1079.47
  61   1772.21
  62   3213.27
  63   4100.62
