This file was gnenerated on 2021-02-06 15:59:39.402892 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    230.592
   1    180.567
   2    182.008
   3    161.735
   4    107.816
   5     49.4011
   6     68.3503
   7     42.9889
   8    911.916
   9    936.453
  10    682.491
  11    591.43
  12    340.196
  13    225.905
  14    180.68
  15    100.973
  16  11127.6
  17  11198.7
  18  11140.4
  19   9227.91
  20   7456.35
  21   5669.94
  22   3094.03
  23   1226.22
  24  35752.1
  25  39745
  26  38424.4
  27  32312.8
  28  26038.4
  29  19024.4
  30  11724.9
  31   4447.81
  32  37498.9
  33  40579.6
  34  38169
  35  33914.5
  36  27093
  37  19220.7
  38  11624.3
  39   3944.87
  40  12497.6
  41  13614.2
  42  12179.4
  43  10538.8
  44   8002.11
  45   5347.4
  46   3258.24
  47   1078.51
  48    968.881
  49    990.83
  50    902.56
  51    562.258
  52    386.176
  53    211.625
  54    186.423
  55     80.9637
  56    213
  57    260.717
  58    243.921
  59    139.369
  60    137.686
  61     69.2969
  62    120.437
  63     66.3938
