This file was gnenerated on 2021-02-06 15:47:05.991483 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0   1685.18
   1   1439.75
   2    837.609
   3    411.436
   4    331.97
   5    223.474
   6    187.555
   7    140.262
   8  12941.9
   9  11965.9
  10   7224.18
  11   3425.59
  12   1795.74
  13    654.915
  14    321.598
  15    150.608
  16  26586.5
  17  28850.1
  18  26417.8
  19  22394.2
  20  15659.4
  21  10056.1
  22   5041.47
  23   1545.22
  24  28486.5
  25  32841.6
  26  30037.5
  27  25601.1
  28  19804.7
  29  14276.2
  30   8801.99
  31   3492.23
  32  25350.5
  33  29269.9
  34  28925.8
  35  25785.7
  36  21512.4
  37  16476.2
  38   9218.33
  39   3473.78
  40   9032.42
  41  12926.6
  42  15498.6
  43  16718.6
  44  16714.9
  45  13663.5
  46   9191.33
  47   3778.54
  48    798.095
  49   1014.95
  50   1174.58
  51   1316.71
  52   1421.84
  53   2921.58
  54   2693.1
  55   1242.68
  56    204.388
  57    156.327
  58    150.76
  59    155.632
  60    159.123
  61     92.5698
  62     87.1871
  63     49.6658
