This file was gnenerated on 2021-02-06 14:54:29.091703 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id      edep
   0   3467.08
   1   4551.63
   2   5166.31
   3   5522.71
   4   4371.74
   5   4693.64
   6   4445.48
   7   1097.03
   8   8584.38
   9  13120
  10  15231.5
  11  15561.2
  12  13751.2
  13  14624.7
  14  13225
  15   6157.36
  16  12302.5
  17  20111.3
  18  22149.2
  19  23861.8
  20  21805.2
  21  20869.6
  22  20542.4
  23  13132.9
  24  13874.6
  25  21696.6
  26  24877.8
  27  27347.5
  28  25977.6
  29  25160.2
  30  23871.6
  31  18079.7
  32  14805.6
  33  21425.6
  34  22994.2
  35  24931.6
  36  24875.9
  37  25295.4
  38  24234.4
  39  19327
  40  14803
  41  22184.6
  42  21182.7
  43  23591.8
  44  23449.4
  45  22340.1
  46  20634.5
  47  16367.5
  48  11356.9
  49  20847.9
  50  18968.3
  51  19272.2
  52  20475
  53  20662.2
  54  19577.4
  55  15042.2
  56   6426.47
  57  16066.6
  58  16232
  59  15619.2
  60  14936.3
  61  15066.9
  62  14346.4
  63  11850.3
