This file was gnenerated on 2021-02-06 15:36:05.695006 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    221.844
   1    296.208
   2    255.291
   3    169.168
   4    143.594
   5    139.494
   6    133.972
   7     75.0686
   8   1214.22
   9   1988.74
  10   2576.13
  11   3396.84
  12   4805.32
  13   4818.61
  14   3971.24
  15   1804.58
  16  13075.4
  17  17296.6
  18  20002.7
  19  20352.8
  20  18117.9
  21  13032.2
  22   8092.66
  23   3101.79
  24  23932
  25  26997.6
  26  25399.3
  27  23271.3
  28  18108.4
  29  13757.1
  30   8746.08
  31   3079.51
  32  24439.7
  33  25525.8
  34  25074.1
  35  22925.3
  36  18720.1
  37  13231.8
  38   8043.95
  39   2979.75
  40  24233.6
  41  26332.5
  42  25177.7
  43  22369.6
  44  17984.6
  45  11043.4
  46   5954.96
  47   1948.27
  48  16575.8
  49  15580.8
  50  11269.7
  51   7100.34
  52   3408.88
  53   1248.9
  54    559.438
  55    205.872
  56   2459.03
  57   1988.46
  58    973.364
  59    647.157
  60    397.841
  61    189.433
  62    109.089
  63     95.2806
