This file was gnenerated on 2021-02-06 15:43:30.607720 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0     66.2876
   1    109.467
   2    135.282
   3    191.101
   4    316.859
   5    251.548
   6    440.335
   7    514.501
   8    118.474
   9    208.559
  10    318.517
  11    607.919
  12   1135.12
  13   1500.83
  14   2670.17
  15   3367.81
  16    271.45
  17    625.777
  18   1757.65
  19   4929.22
  20  10866.7
  21  18346.6
  22  26288.9
  23  29945.8
  24   3117.2
  25   9504.31
  26  20129
  27  31898.1
  28  40642.1
  29  47740
  30  49821.5
  31  44771.3
  32   6208.05
  33  16034.2
  34  26158.9
  35  35125.3
  36  38196.1
  37  36955
  38  31767.3
  39  24027.5
  40   3387.69
  41   7590.97
  42   9153.84
  43   7933.13
  44   5763.17
  45   3979.31
  46   3161.17
  47   1959.74
  48    122.937
  49    244.051
  50    285.092
  51    325.048
  52    409.952
  53    440.611
  54    395.987
  55    304.093
  56     39.073
  57     50.5549
  58     81.4281
  59     74.4715
  60    121.206
  61    101.966
  62    102.989
  63    120.049
