This file was gnenerated on 2021-02-06 15:55:12.238866 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0  28079.4
   1  24923.8
   2  12855.1
   3   5814.34
   4   2975.39
   5   1650.24
   6   1065.75
   7    558.104
   8  32890.1
   9  40999.2
  10  35179.3
  11  17795.4
  12   7068.27
  13   3244.8
  14   1918.97
  15    853.317
  16  25710.9
  17  43691.9
  18  51785
  19  44521.6
  20  22683
  21   8037.54
  22   3105.75
  23   1348.64
  24  10639
  25  27092.1
  26  47390.1
  27  59980.4
  28  52531.4
  29  27087.8
  30   7503.15
  31   2366.4
  32   3680.49
  33   9775.59
  34  25158.8
  35  49551
  36  58274.5
  37  49728.8
  38  24292.2
  39   4758.14
  40   1089.79
  41   2639.81
  42   6573.63
  43  20256.9
  44  44054.7
  45  53032.6
  46  37312.2
  47  12272.3
  48    370.958
  49    703.224
  50   1443.28
  51   2962.89
  52  10143.4
  53  27143.8
  54  30932
  55  13143.4
  56    208.883
  57    228.338
  58    240.601
  59    334.978
  60    715.5
  61   2887.92
  62   9661.75
  63   7708.92
