This file was gnenerated on 2021-02-06 15:24:25.098764 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id       edep
   0    332.49
   1   1628.67
   2   4176.26
   3   5053.39
   4   4671.93
   5   5024.49
   6   4852.38
   7   2532.91
   8   4421.07
   9  10949.7
  10  12951.4
  11  13250.9
  12  13663.6
  13  12829.4
  14   9624.54
  15   4175.08
  16  14976.1
  17  19161.3
  18  19921.2
  19  19583.6
  20  18757.5
  21  16270
  22  12052.5
  23   5158.3
  24  17102.6
  25  19693.9
  26  20130.7
  27  20652
  28  20037.2
  29  18122.9
  30  12284.1
  31   4905.3
  32  15347.9
  33  17684.7
  34  18263.8
  35  20239.8
  36  22086.5
  37  18626.1
  38  12651.4
  39   5342.53
  40  14109.9
  41  17336
  42  17680.1
  43  20536.6
  44  21866.4
  45  19432.8
  46  13258.1
  47   5289.35
  48  13645.7
  49  16775.1
  50  19022.7
  51  20988
  52  20289.7
  53  17775.3
  54  11185.1
  55   2802.19
  56  11486.4
  57  15796.6
  58  18857.6
  59  19880.1
  60  18358.8
  61  13229.8
  62   4618.13
  63    876.991
