This file was gnenerated on 2021-02-06 15:40:35.508176 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  id        edep
   0    182.67
   1    225.305
   2    392.956
   3    559.753
   4    981.064
   5   1673.72
   6   2488.29
   7   3267.67
   8    283.379
   9    370.615
  10    714.617
  11   1171.95
  12   2968.28
  13   5789.18
  14  11686.8
  15  19852.1
  16    424.544
  17    999.516
  18   2215.4
  19   5221.21
  20  15754.2
  21  36510.3
  22  57771.2
  23  62743
  24    948.848
  25   3126.41
  26  15242.6
  27  41528.8
  28  70406.7
  29  75828.3
  30  58873.2
  31  33726
  32   6655.72
  33  26027.4
  34  52904.1
  35  58455.2
  36  41498.9
  37  20159
  38   8962.85
  39   4788.03
  40  11451.8
  41  21302.9
  42  16787.9
  43   6453.8
  44   2881.03
  45   1885.16
  46   1143.23
  47    683.558
  48    842.263
  49    406.152
  50    395.123
  51    412.136
  52    299.409
  53    286.859
  54    323.415
  55    231.69
  56     68.7319
  57     79.4625
  58     90.2888
  59    104.966
  60    100.102
  61    120.446
  62     78.2203
  63     69.5153
