This file was gnenerated on 2021-02-01 21:04:00.990082 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    363.7
       1    497.283
       2    440.461
       3    578.607
       4    681.672
       5    702.315
       6    931.829
       7    681.645
       8   4659.77
       9   6458.97
      10   8251.49
      11   9813.47
      12   9510.14
      13   8831.88
      14   5736.29
      15   2285.34
      16  16547.2
      17  20017.8
      18  18258.7
      19  17196.2
      20  14650.5
      21  10368.5
      22   6486.98
      23   2295.11
      24  20570.7
      25  22557.8
      26  20838.6
      27  18604.1
      28  14850.1
      29  11027.8
      30   6428.26
      31   2337.86
      32  20084.4
      33  21356.6
      34  21560.5
      35  18741.2
      36  14615.2
      37  10137.6
      38   6243.08
      39   2260.36
      40  19921.6
      41  21520.3
      42  20200.9
      43  18195.3
      44  15075.2
      45  11082
      46   6354.42
      47   2209.27
      48  18707.5
      49  19887.3
      50  17400.5
      51  13027.3
      52   8290.93
      53   5199.64
      54   2196.19
      55    484.907
      56   6701.05
      57   4782.54
      58   2532.27
      59   1517.9
      60    624.526
      61    373.047
      62    197.031
      63    107.843
