This file was gnenerated on 2021-02-01 21:37:49.408421 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0   4660.01
       1   8348.58
       2   7790.84
       3   2808.4
       4    692.885
       5    431.494
       6    225.2
       7    152.618
       8   8365.69
       9  19676.7
      10  23691.9
      11  20808
      12   9844.29
      13   2888.02
      14   1268.88
      15    469.021
      16   9506.65
      17  23354
      18  31728.9
      19  34159.6
      20  30245.8
      21  16143
      22   5569.55
      23   1846.2
      24   8671.96
      25  24614.1
      26  36403.1
      27  39615.6
      28  37642.6
      29  33951.3
      30  20186.7
      31   7066.44
      32   3178.85
      33  15664.7
      34  32468.9
      35  40023
      36  39596.3
      37  36218.4
      38  32076.5
      39  18838.1
      40   1685.17
      41   5074.12
      42  16721.1
      43  34033.6
      44  38965.3
      45  35252.5
      46  31839.1
      47  24924
      48    996.838
      49   2193.22
      50   5300.64
      51  13964.1
      52  28789.2
      53  32687.9
      54  30269.2
      55  23509.2
      56    615.158
      57   1192.93
      58   1989.65
      59   4748.07
      60  11698
      61  22100.2
      62  24515.7
      63  20535.6
