This file was gnenerated on 2021-02-01 21:20:39.051088 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    155.689
       1    149.641
       2    106.368
       3     85.1318
       4    126.878
       5     64.1989
       6     48.3977
       7     57.1849
       8    640.223
       9    506.394
      10    372.247
      11    306.945
      12    325.437
      13    153.223
      14    104.752
      15     73.8403
      16   5011
      17   4839.73
      18   4353.48
      19   3233.57
      20   1816.16
      21   1036.72
      22    501.16
      23    180.833
      24  44204.6
      25  47695.8
      26  46607.6
      27  40355.5
      28  32659.8
      29  23237.1
      30  14469.8
      31   5063.15
      32  42656.6
      33  46868.8
      34  43896.3
      35  38289.2
      36  32022.3
      37  22771.7
      38  13873.1
      39   5180.88
      40   4994.79
      41   4950.33
      42   4088.48
      43   3096.63
      44   2205.11
      45   1309.52
      46    478.607
      47    174.316
      48    482.346
      49    553.453
      50    560.39
      51    345.656
      52    261.936
      53    146.629
      54    124.414
      55    110.129
      56    118.177
      57    154.95
      58    173.939
      59    108.564
      60     77.8845
      61     77.531
      62     78.6921
      63     29.2695
