This file was gnenerated on 2021-02-01 20:07:48.800002 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    128.368
       1     97.6635
       2    171.891
       3    224.057
       4    412.733
       5    490.377
       6    539.13
       7    562.479
       8    647.795
       9   1947.72
      10   3399.26
      11   4566.43
      12   6374.49
      13   7298.71
      14   7860.41
      15   7214.04
      16   2228.09
      17   6187.08
      18  10870.2
      19  14882.1
      20  18999.3
      21  21070.8
      22  22518.9
      23  19985.3
      24   2315.92
      25   6716.08
      26  11365.4
      27  15644
      28  19236.9
      29  21518.8
      30  23921.3
      31  20986.5
      32   2423.86
      33   6131.86
      34  10890.2
      35  15272.8
      36  18598.2
      37  21633.8
      38  23317
      39  21215.4
      40   2565.99
      41   6805.92
      42  11379.8
      43  15505
      44  19392
      45  20717.8
      46  21244.7
      47  19601.7
      48    677.855
      49   1720.38
      50   2941.98
      51   4459.55
      52   6261.8
      53   6602.91
      54   7314.14
      55   6930.15
      56     54.0855
      57    109.216
      58    165.584
      59    192.781
      60    349.281
      61    479.34
      62    560.75
      63    606.443
