This file was gnenerated on 2021-02-01 19:48:02.297652 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    199.815
       1    166.231
       2    179.377
       3    114.236
       4     84.4502
       5     82.9015
       6     44.2722
       7     46.4293
       8    754.196
       9    791.105
      10    558.429
      11    401.996
      12    280.601
      13    238.326
      14    195.463
      15     92.6124
      16   7434.87
      17   8186.52
      18   7458.45
      19   5844.84
      20   3729.88
      21   2342.29
      22   1255.63
      23    363.659
      24  40288.9
      25  44682.3
      26  42039.3
      27  37644.6
      28  30575.3
      29  21821.4
      30  13411.1
      31   5081.66
      32  41792
      33  44104
      34  42005
      35  37272.9
      36  30586.6
      37  22943.5
      38  13603.6
      39   5141.86
      40   8247.78
      41   8282.94
      42   7212.97
      43   5575.77
      44   3434.24
      45   2033.11
      46   1217.64
      47    444.419
      48    775.826
      49    763.024
      50    448.993
      51    370.06
      52    244.594
      53    207.977
      54    194.959
      55    138.874
      56    149.172
      57    230.311
      58    162.737
      59    153.138
      60    102.496
      61     89.9788
      62     63.6035
      63     58.7785
