bar_id edep
0 228.9448002855361
1 302.2135003720891
2 331.4827003893429
3 383.2745004405126
4 281.54560032292795
5 372.4977004026847
6 146.60940021035458
7 92.11030013264036
8 2087.970202757141
9 3452.0857042711555
10 5320.325205989632
11 6430.594007346748
12 7590.460608338935
13 7208.111207567776
14 5213.8731053498495
15 2239.384102340168
16 15200.901418907268
17 19835.46772396615
18 20227.319723321725
19 19169.94272193075
20 16252.198017950355
21 11966.030212963742
22 7166.509007451097
23 2949.180702941963
24 21703.70052694038
25 23458.065328616318
26 22573.187326634754
27 20123.119323066665
28 16796.17511907172
29 11955.37921330994
30 7103.941607630044
31 2630.722002845495
32 22534.256728169697
33 23965.078130134574
34 22919.321827481977
35 20446.688323983723
36 16432.962419169802
37 12579.131113938212
38 7376.5901081402
39 2673.6973030562435
40 21866.62322832926
41 24568.621030831546
42 22305.49632772607
43 19615.82012383796
44 15957.538318836027
45 11150.574113073153
46 6229.977206958889
47 2154.256902277987
48 18430.035123867554
49 17949.74282328987
50 14305.162817963399
51 10819.942313064392
52 6662.137807857762
53 3211.5861038148187
54 789.2878010446597
55 189.60860024686764
56 3823.4958052869206
57 2656.5493037628894
58 1580.7331023903978
59 706.2413010216995
60 546.3906006967422
61 343.4057004149065
62 199.19690023916002
63 88.94230012101087
