This file was gnenerated on 2021-02-01 20:08:30.150379 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0   7009.87
       1   5119.58
       2   3235.66
       3   1943.74
       4    909.168
       5    329.845
       6    169.878
       7    110.45
       8  18489.9
       9  19042.1
      10  16677.3
      11  13258.4
      12   8912.79
      13   4818.59
      14   1886.58
      15    663.667
      16  18817.7
      17  22574
      18  20116.6
      19  18479.7
      20  14592
      21  10344.4
      22   6256.42
      23   2337.4
      24  20080.6
      25  22185.4
      26  21025.8
      27  18379.2
      28  15066.9
      29  10941.7
      30   6658.61
      31   2469.63
      32  19384.7
      33  21818.4
      34  21417.6
      35  19752.3
      36  15472.5
      37  11410.6
      38   6654.59
      39   2558.66
      40  16994.1
      41  20053.8
      42  19476.5
      43  17826.3
      44  14489.8
      45  10602
      46   6094.69
      47   2214.75
      48   3773.55
      49   6115.99
      50   8143.4
      51   9448.59
      52   9149.1
      53   8302.97
      54   5852.2
      55   2104.21
      56    364.95
      57    498.848
      58    550.238
      59    614.925
      60    609.053
      61    699.167
      62    844.479
      63    580.855
