bar_id edep
0 481.3968007519057
1 452.23350064928286
2 422.22700058937346
3 358.4073004373526
4 217.8339002996145
5 150.0412002111508
6 102.50440012761386
7 78.09640010309609
8 7072.553509100678
9 6985.28770887204
10 6554.735007977572
11 5537.160506686709
12 4325.248105119273
13 3077.883903526542
14 1879.9698020510912
15 657.1397007100638
16 20993.59952604837
17 22670.644627483907
18 20625.612424720162
19 18596.84352155722
20 14354.593816325149
21 11130.13061246292
22 6485.120206969669
23 2629.5075027560733
24 22301.507228199036
25 23162.528129101946
26 21919.17182707782
27 19246.193423195607
28 15318.023917697261
29 10655.437112196902
30 6576.589507495978
31 2414.2597026498966
32 22125.16102763688
33 23224.342329218038
34 22287.547227097133
35 18893.310023034435
36 14777.462917230623
37 10607.530712043503
38 6643.181007531301
39 2542.4696027977357
40 21852.030027355522
41 22818.61212733554
42 21785.960725454486
43 19329.954222179596
44 15586.035817688404
45 11340.84241252566
46 6869.462907337474
47 2450.156902691127
48 7505.303409076664
49 7621.405709055636
50 6801.08430782793
51 6058.620806907189
52 5307.10390597185
53 3614.7001039129414
54 1845.5400020721024
55 748.2869008378342
56 487.8602006834196
57 562.9039006972723
58 490.4598006702558
59 410.00430047858924
60 352.5822003863243
61 166.84760024941866
62 94.98820013498059
63 72.41580010695881
