This file was gnenerated on 2021-02-01 20:49:41.403391 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0  11037.5
       1  14759.4
       2  13097.3
       3  12501.1
       4  12185
       5  12285.2
       6  11224
       7   9409.18
       8  11907.3
       9  16285
      10  15408.4
      11  15257.4
      12  15479.3
      13  15158
      14  15260
      15  11846.2
      16  12546.9
      17  17332.8
      18  17127.6
      19  17094.1
      20  17815.9
      21  18046.6
      22  17286.5
      23  14117.9
      24  12400.5
      25  17804.4
      26  19031.4
      27  19564.5
      28  19702.6
      29  19055.2
      30  19272.6
      31  15586.7
      32  11248.3
      33  17251.4
      34  19291.4
      35  21498.9
      36  21083
      37  21897.6
      38  19952.4
      39  15603.2
      40   9739.92
      41  14843.7
      42  17354.9
      43  17406.2
      44  17339.6
      45  17890.2
      46  18387.1
      47  14334.6
      48   6925.3
      49  10660.7
      50  11667.1
      51  11423.1
      52  11898.3
      53  11966.5
      54  11564.8
      55   9048.93
      56   2769.85
      57   3571.96
      58   3750.83
      59   3870.22
      60   3804.07
      61   3482.57
      62   3775.97
      63   3214.98
