This file was gnenerated on 2021-02-01 20:11:05.954856 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    159.715
       1    193.248
       2    199.181
       3    126.12
       4     71.1957
       5     62.657
       6     96.264
       7    106.436
       8    509.124
       9    552.272
      10    407.971
      11    294.719
      12    277.86
      13    180.068
      14    134.516
      15    118.992
      16   3844.21
      17   3674.81
      18   3820.91
      19   2019.72
      20   1280.36
      21    834.588
      22    405.791
      23    149.961
      24  44267.7
      25  48637.9
      26  46412.5
      27  41923.6
      28  33886.2
      29  24582.7
      30  14111.2
      31   5301.96
      32  45215.9
      33  48568.2
      34  47371.5
      35  43508.2
      36  35179.3
      37  25682.5
      38  14678
      39   5579.31
      40   3509.25
      41   3799.71
      42   3228.36
      43   2418.47
      44   1448.68
      45    755.917
      46    447.284
      47    187.192
      48    523.084
      49    416.694
      50    382.054
      51    347.086
      52    293.284
      53    156.31
      54    141.488
      55    100.726
      56    145.456
      57    176.266
      58    118.337
      59     92.7797
      60     99.0558
      61     51.3468
      62     51.306
      63     79.2596
