This file was gnenerated on 2021-02-01 21:43:11.942265 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   3199.9
       1   4340.28
       2   3914.13
       3   4668.93
       4   4536.1
       5   3844.54
       6   3879.34
       7   2403.06
       8   7892.74
       9  12081.4
      10  12477.9
      11  13000.3
      12  13352.6
      13  12205.7
      14  12421.3
      15   8865.27
      16  10760.9
      17  17775.1
      18  19124.7
      19  19611.3
      20  21669.5
      21  19258.1
      22  18819.1
      23  15041
      24  11460
      25  18975.2
      26  21421.3
      27  22044.5
      28  24029.8
      29  22923.9
      30  21204.7
      31  17631.2
      32  12393.1
      33  18692.7
      34  21064.5
      35  22001.5
      36  22199.5
      37  22692.3
      38  21545.2
      39  17674
      40  12908.8
      41  19171.1
      42  19789.2
      43  19887.6
      44  19851.3
      45  21311.9
      46  20299.3
      47  16125.5
      48  12867.6
      49  17508.1
      50  16713.6
      51  16463.8
      52  17090.6
      53  18711.1
      54  17689.5
      55  13922.4
      56  10895.8
      57  16473
      58  14914.2
      59  14940.4
      60  14043
      61  14812.8
      62  13818.3
      63  11172.3
