bar_id edep
0 174.79940021855853
1 256.7142003270491
2 277.2099003663829
3 368.6163004409706
4 506.33770068568344
5 1266.7998013697743
6 6963.686906654656
7 9564.76740869992
8 449.9301005937037
9 625.9401007747541
10 1040.8153011669785
11 2103.577302432005
12 5847.73700619298
13 22656.11682257254
14 38485.78343707768
15 19178.474518323896
16 1149.4003014892983
17 2208.356402737297
18 4940.603105760065
19 12939.581514614492
20 41608.02614496368
21 66279.7544686497
22 45419.72994693072
23 11456.608312062941
24 3568.0830043781875
25 8012.7043097793285
26 20266.00992415109
27 50885.522258001765
28 76957.1661854521
29 56917.91146345002
30 19394.553821208894
31 4139.30960463938
32 9421.131612050101
33 24539.42243098575
34 52285.391564121965
35 71487.28608487835
36 54640.942764019186
37 20051.482023906687
38 6014.217507230952
39 1962.5747023328518
40 23715.6245306014
41 49444.15266247007
42 59477.185475182945
43 42937.0300541998
44 18034.395122415335
45 6508.9529082745785
46 2593.562003541718
47 1090.4114015485666
48 39714.485754139474
49 48632.33656440722
50 30386.979740883613
51 13508.94761821854
52 6468.337208494464
53 2985.822903988848
54 1447.6030020686353
55 699.5486010077514
56 30389.17474279652
57 21921.0069304519
58 10336.273314318512
59 5033.899307085095
60 2672.741403811806
61 1599.5880022768522
62 950.96140135946
63 545.511100770299
