This file was gnenerated on 2021-02-01 21:39:22.184143 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    283.928
       1   1292.39
       2   5378.88
       3   6158.71
       4   6090.56
       5   6403.57
       6   6073.64
       7   5004.5
       8   1587.75
       9   7232.67
      10  16812.1
      11  18488
      12  18352.8
      13  19584.8
      14  17872.5
      15  11912.9
      16   4495.51
      17  17259.5
      18  28007.6
      19  29281.8
      20  29304.7
      21  29345
      22  26224.5
      23  14447.7
      24   9649.19
      25  24379.9
      26  32721.6
      27  33233.5
      28  33362.8
      29  33372.4
      30  28498.8
      31  13629.2
      32  14011.4
      33  29105.7
      34  32779.7
      35  32441.9
      36  32582.4
      37  30436.5
      38  24288.9
      39   9849.82
      40  17133
      41  26587.3
      42  29525.6
      43  28762.7
      44  29417.9
      45  27067.7
      46  17821.2
      47   6283.24
      48  16926.3
      49  24650.6
      50  26412.8
      51  25501.1
      52  24530.2
      53  20725.5
      54  12306.4
      55   5015.3
      56  15188.8
      57  19642.8
      58  20079.1
      59  20351.7
      60  18877.9
      61  14699.9
      62   7882.19
      63   3002.31
