This file was gnenerated on 2021-02-01 20:49:09.221928 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    279.261
       1    687.459
       2   3009.86
       3   4870.83
       4   4920.74
       5   4885.22
       6   5416.83
       7   2684.94
       8   2417.43
       9   8706.5
      10  13499.8
      11  14210.2
      12  14434.4
      13  13849
      14  10604.4
      15   4456.35
      16  12568.1
      17  19357.6
      18  20818.9
      19  20976.7
      20  19988.6
      21  18335.4
      22  13353.8
      23   5714.37
      24  18894.4
      25  22860.3
      26  23530.1
      27  22489.8
      28  21743.5
      29  20251.4
      30  14652.8
      31   5820.05
      32  18432.1
      33  21979.8
      34  21675
      35  22631.3
      36  22760.7
      37  20097.4
      38  14108.4
      39   6072.81
      40  16368.2
      41  19621.6
      42  20371.5
      43  22551.8
      44  21759.6
      45  20354.5
      46  14348.5
      47   5285.03
      48  13651.6
      49  17691.1
      50  20156.1
      51  22535.1
      52  20573.8
      53  18194.7
      54   9566.13
      55   2330.69
      56  13068
      57  16557.3
      58  19915.5
      59  21396.5
      60  17837.7
      61   9164.89
      62   2565.51
      63    933.223
