This file was gnenerated on 2021-02-01 20:25:25.075569 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     27.7689
       1     47.9972
       2     42.5024
       3     65.9131
       4    109.797
       5    131.262
       6     97.8028
       7    129.888
       8     87.9172
       9    145.55
      10    209.657
      11    184.463
      12    270.33
      13    303.747
      14    276.747
      15    277.768
      16   1539.08
      17   1678.54
      18   1675.81
      19   1664
      20   1778.76
      21   2011.9
      22   1440.98
      23   1220.07
      24   9799.98
      25  26237.8
      26  37406.7
      27  41552.8
      28  38361
      29  31749.6
      30  22710.5
      31  13420.4
      32    808.069
      33   6373.69
      34  17942.8
      35  34477.5
      36  52086.8
      37  66459.2
      38  74839
      39  65667.7
      40    229.191
      41    449.254
      42   1006.45
      43   2054.14
      44   4266.68
      45   8613.79
      46  15468.6
      47  22371.3
      48    115.472
      49    208.022
      50    274.284
      51    384.718
      52    656.76
      53   1176.13
      54   1903.81
      55   2149.93
      56     96.4211
      57    175.415
      58    156.209
      59    203.526
      60    233.955
      61    364.207
      62    533.473
      63    577.404
