This file was gnenerated on 2021-02-01 20:27:29.769210 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    191.115
       1    156.933
       2    186.558
       3    130.024
       4    111.1
       5     74.3684
       6     79.8919
       7     79.0692
       8    544.721
       9    587.753
      10    459.378
      11    323.47
      12    239.277
      13    213.499
      14    151.348
      15     83.0206
      16   5145.86
      17   4708.66
      18   4027.87
      19   2889.52
      20   2023.12
      21   1376.47
      22    759.881
      23    258.905
      24  43395.9
      25  49435.5
      26  47555.4
      27  41171.7
      28  33185.7
      29  23574.2
      30  13939.5
      31   5362.41
      32  42792.7
      33  47798.6
      34  44077.1
      35  39855.6
      36  31561.1
      37  23849.1
      38  13884.2
      39   5318.72
      40   4963.11
      41   4927.19
      42   3911.72
      43   3457.95
      44   2231.43
      45   1321.59
      46    606.31
      47    225.665
      48    591.096
      49    416.433
      50    398.672
      51    314.561
      52    318.987
      53    308.439
      54     99.811
      55     73.5332
      56    143.991
      57    134.011
      58     96.3976
      59     93.8197
      60    113.515
      61     73.0568
      62     63.359
      63     45.5279
