This file was gnenerated on 2021-02-01 20:07:10.883993 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    498.084
       1    473.844
       2    415.932
       3    289.628
       4    255.724
       5    130.814
       6    100.196
       7     81.1815
       8   6287.29
       9   6359.86
      10   6313.65
      11   5492.98
      12   4558.26
      13   3502.07
      14   2131.44
      15    790.784
      16  19825.4
      17  21318.4
      18  19725.1
      19  17680.2
      20  15093
      21  10420
      22   6110.74
      23   2043.05
      24  20960.4
      25  23167.3
      26  22334
      27  18890.7
      28  14789.7
      29  11688
      30   6954.67
      31   2361.4
      32  21582.7
      33  25299.8
      34  23425.7
      35  20241.2
      36  16366.3
      37  11815.8
      38   6970.97
      39   2489.66
      40  19177
      41  21978.2
      42  20946.6
      43  18176.5
      44  15677.4
      45  11290.4
      46   6548.54
      47   2413.84
      48   6497.73
      49   7641.51
      50   6606.76
      51   5320.43
      52   4548.22
      53   3023.08
      54   1830.79
      55    733.89
      56    586.536
      57    498.002
      58    386.728
      59    291.758
      60    235.421
      61    190.821
      62    145.062
      63     85.333
