This file was gnenerated on 2021-02-01 20:42:32.471158 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    268.629
       1    160.353
       2    176.673
       3    174.246
       4    114.314
       5    135.322
       6     62.017
       7     60.0571
       8    787.328
       9    737.286
      10    637.65
      11    373.341
      12    376.307
      13    255.243
      14    160.978
      15    103.29
      16   8181.54
      17   7769
      18   6628.86
      19   5279.07
      20   4124.23
      21   2234.85
      22   1027.03
      23    220.128
      24  42123
      25  44702.4
      26  41892.3
      27  37741.9
      28  31269.2
      29  22957.4
      30  14137.3
      31   5062.41
      32  40309.8
      33  43670.9
      34  40501.2
      35  36933.9
      36  31139.7
      37  22982.1
      38  14118.2
      39   5392.22
      40   8026.53
      41   8523.19
      42   7894.94
      43   5812.38
      44   3939.16
      45   2607.48
      46   1098.32
      47    344.057
      48    697.727
      49    781.22
      50    640.052
      51    531.805
      52    367.718
      53    265.64
      54    123.113
      55    104.547
      56    226.326
      57    268.475
      58    196.929
      59    130.012
      60     84.6315
      61     74.6677
      62    106.204
      63     42.7134
