This file was gnenerated on 2021-02-01 19:45:07.673244 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     97.1311
       1    104.453
       2    123.687
       3     88.4973
       4    118.246
       5    106.879
       6     58.5251
       7     58.0531
       8    250.606
       9    234.711
      10    274.754
      11    360.561
      12    228.384
      13    190.028
      14    218.748
      15    118.397
      16   1225
      17   1446.38
      18   1538.27
      19   1760.36
      20   1782.5
      21   1581.78
      22   1716.08
      23   1821.92
      24  12999.2
      25  21040.1
      26  30052.9
      27  38116
      28  40871.9
      29  37328.4
      30  26220.4
      31  10266.9
      32  66510.1
      33  73362.2
      34  66787.7
      35  51912.1
      36  33900.4
      37  18396.7
      38   6469.33
      39   1012.9
      40  22754.1
      41  16716.6
      42   9324.64
      43   4681.45
      44   2055.06
      45   1058.27
      46    441.042
      47    219.382
      48   2231.75
      49   1815.23
      50   1066.95
      51    697.888
      52    517.889
      53    385.443
      54    206.624
      55    127.422
      56    464.969
      57    480.051
      58    294.483
      59    230.364
      60    187.501
      61    160.728
      62     87.6685
      63     65.1212
