This file was gnenerated on 2021-02-01 19:40:40.992705 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   3371.59
       1   3843.01
       2   4227.86
       3   4315.06
       4   4253.14
       5   3897.36
       6   4255.83
       7   1959.45
       8   6959.77
       9  11862.8
      10  12731.5
      11  12985.9
      12  13068
      13  13090.9
      14  12039.8
      15   8532.31
      16   9478.02
      17  17366.3
      18  20256.4
      19  20755.5
      20  20332.1
      21  20510.9
      22  18199
      23  14995.7
      24  11412.2
      25  18777.3
      26  22246.5
      27  22478
      28  22746
      29  22582.7
      30  21184.1
      31  18649
      32  12555.9
      33  18911.5
      34  21471.1
      35  22016
      36  22217.6
      37  23786.5
      38  22172.7
      39  16798.5
      40  13157
      41  19099
      42  18482.2
      43  20572.7
      44  20423.4
      45  20047.2
      46  19436.9
      47  15317.2
      48  12991.8
      49  19266.5
      50  18059.5
      51  18283.4
      52  18425.7
      53  17124.5
      54  17223.6
      55  14072.8
      56   9844.49
      57  17151.4
      58  15480.6
      59  14039.3
      60  14459.2
      61  13903.5
      62  13391.8
      63  11131
