This file was gnenerated on 2021-02-01 21:26:47.146055 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     87.9418
       1    122.34
       2    232.195
       3    277.506
       4    363.91
       5    594.579
       6   1187.07
       7   1578.63
       8    122.609
       9    367.721
      10    681.354
      11   1706.35
      12   4009.32
      13   7170.61
      14  11757.7
      15  14079.2
      16   1287.71
      17   4523.4
      18   9477.02
      19  15800.6
      20  22851.9
      21  26658.2
      22  29890.9
      23  26848.8
      24   3591.24
      25   9671.69
      26  15812.6
      27  21731.1
      28  25794.9
      29  29014.1
      30  30880.3
      31  27332.2
      32   3624.08
      33   9961.7
      34  16175.9
      35  21290.4
      36  26200.3
      37  29287.7
      38  27909.7
      39  23958.9
      40   3782.16
      41   8839.11
      42  13944.1
      43  17480.8
      44  17342.7
      45  16072.7
      46  12963.9
      47   9843.46
      48   1287.88
      49   2506.59
      50   2728.42
      51   1905.17
      52   1312.16
      53   1104.3
      54    980.59
      55    706.071
      56     39.5035
      57     80.3509
      58    145.554
      59    103.664
      60    140.765
      61    117.644
      62    144.112
      63    110.062
