This file was gnenerated on 2021-02-01 21:42:35.528402 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0  10740
       1  14007
       2  14743.6
       3  13859.1
       4  13859.6
       5  14300.3
       6  17130.9
       7  10292.5
       8  12942.6
       9  16354
      10  17105.2
      11  17569.5
      12  16818.3
      13  17015.8
      14  17941.1
      15  12502.6
      16  16683.8
      17  20602.5
      18  20528.8
      19  21004.7
      20  20206.4
      21  18958.2
      22  18211.6
      23  12547.2
      24  17057
      25  21028.2
      26  22646.8
      27  22873.3
      28  22388
      29  20995.9
      30  19689.1
      31  12203.6
      32  17877.2
      33  22623.3
      34  21955.3
      35  22664.9
      36  22913.4
      37  21788.2
      38  19306
      39  11948.9
      40  14680.6
      41  20562
      42  18873.6
      43  19314.3
      44  20017.8
      45  19273.9
      46  18517.7
      47  11169.8
      48   8455.47
      49  12671.6
      50  12639.4
      51  12819.6
      52  12485
      53  13294.9
      54  13592.2
      55   8726.95
      56   2121.05
      57   4245.8
      58   4839.28
      59   4533.83
      60   4174.73
      61   4521.71
      62   5059.35
      63   3930.14
