This file was gnenerated on 2021-02-01 19:52:39.621786 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    845.752
       1   1859.82
       2   5955.97
       3  15137.4
       4  23037
       5  21535.7
       6  18488.9
       7  14052.1
       8   1614.9
       9   6135.15
      10  17049.1
      11  24916.7
      12  25298
      13  22015.9
      14  19083.2
      15  15500.1
      16   3807.78
      17  13862.4
      18  22309.7
      19  25063.5
      20  23972.8
      21  22415.6
      22  19932
      23  16636
      24   6355.39
      25  15054.7
      26  21899.7
      27  25561.8
      28  25589.4
      29  24041.8
      30  22465
      31  19426.6
      32   5983.6
      33  14534.9
      34  21235.5
      35  24178.2
      36  26120.1
      37  25430.8
      38  24190
      39  18622.1
      40   6346.36
      41  14539.5
      42  19864.8
      43  22068.6
      44  24027.5
      45  23143.6
      46  19011
      47   8874.03
      48   4973.47
      49  11370.1
      50  15647.2
      51  16703.7
      52  16631.1
      53  13917
      54   5153.31
      55   1522.24
      56   3080.9
      57   5260.85
      58   5716.24
      59   5755.77
      60   4956.08
      61   1618.15
      62    543.813
      63    396.19
