This file was gnenerated on 2021-02-01 20:16:43.858894 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     83.3721
       1    117.01
       2    157.434
       3     81.6171
       4     97.1138
       5    104.758
       6     77.4585
       7     54.9388
       8    426.689
       9    493.338
      10    372.54
      11    441.959
      12    455.672
      13    392.663
      14    299.326
      15    163.198
      16   3006.18
      17   4867.07
      18   6975.78
      19  10639.9
      20  12797.4
      21  12450.1
      22   8774.37
      23   3570.24
      24  24867.3
      25  32310.9
      26  35857.4
      27  34248.8
      28  29007.9
      29  20912.8
      30  12512.1
      31   4585.24
      32  38610.7
      33  41914.3
      34  41502
      35  35993.9
      36  28807.6
      37  21382.7
      38  11658.9
      39   3893.14
      40  32231.8
      41  30238.5
      42  24651.4
      43  18800
      44   9821.42
      45   4645.76
      46   1044.3
      47    313.837
      48   5763.53
      49   4146.22
      50   2768.07
      51   1448.33
      52    828.359
      53    404.505
      54    223.414
      55    168.752
      56   1036.83
      57    634.853
      58    496.243
      59    351.026
      60    282.131
      61    147.978
      62    129.578
      63     72.9388
