This file was gnenerated on 2021-02-01 19:55:00.878567 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   9826.93
       1  12465.1
       2  11851.3
       3  12257.4
       4  12423
       5  12931.3
       6  15996.2
       7  11826
       8  12182.3
       9  15148.3
      10  14860.2
      11  16055.9
      12  15951.9
      13  15616.7
      14  17065
      15  11891
      16  13939.9
      17  18260.6
      18  17836.8
      19  18340.7
      20  18004.3
      21  17822.7
      22  18180.5
      23  12628
      24  15661.2
      25  19997
      26  21041.4
      27  20241.5
      28  20718.2
      29  19263.8
      30  18229.8
      31  11637.2
      32  15598.8
      33  20020.3
      34  20542.8
      35  20240.1
      36  20339.1
      37  20269.5
      38  18827.1
      39  11536.5
      40  13990.4
      41  17196.4
      42  17527.9
      43  19377.7
      44  18223.4
      45  16455.7
      46  16621.5
      47  10508.7
      48   9236.98
      49  12186.1
      50  11634.4
      51  11959.3
      52  11373.7
      53  11099.1
      54  10985.6
      55   7718.58
      56   2953.04
      57   3784.47
      58   3777.67
      59   3875.29
      60   3778.78
      61   3515.57
      62   3740.77
      63   3068.24
