bar_id edep
0 439.73140055485413
1 1790.217601875581
2 4104.624504103873
3 4996.813204889787
4 4859.358104772254
5 4801.901404611947
6 3985.3362038907394
7 2259.971702253287
8 5041.776205509749
9 11703.298612494911
10 14193.258914569822
11 13658.883814086896
12 12783.003913426634
13 12241.092412185964
14 9429.644609156669
15 4007.116203877327
16 15545.259917553858
17 19418.989321684458
18 20690.756622233836
19 19702.649121175553
20 18918.6594200409
21 15930.887516668081
22 11617.373111980743
23 4852.560804898664
24 17723.160820643545
25 21415.80502481415
26 21023.982524092153
27 20915.416124264193
28 20289.709222637648
29 17533.98741952476
30 12499.058413916131
31 4981.291905220285
32 17505.496521653247
33 20272.626124856048
34 20253.72602444279
35 19801.83922371704
36 20966.592324498226
37 18650.13882148659
38 13775.191914522024
39 5630.4676060084785
40 13990.135718340083
41 17345.940021859195
42 18465.275123555108
43 19186.23652417213
44 20932.6727253326
45 18306.606521433787
46 13584.949215772747
47 5020.552706262151
48 12698.549616894768
49 15801.48802183228
50 18327.797724554242
51 21506.515127903956
52 21984.39362803208
53 17373.37412224902
54 10575.552713671132
55 2902.236703784717
56 11142.11441557104
57 14838.211620951415
58 17276.058424065664
59 18929.995225822073
60 18161.10602445078
61 12657.05501669489
62 4920.825806490188
63 1400.1619018694134
