This file was gnenerated on 2021-02-01 21:40:43.559186 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0    425.02
       1   2873.87
       2   5376.45
       3   5104.22
       4   5363.82
       5   5476.94
       6   5621.74
       7   3770.07
       8   2899.13
       9  11936.1
      10  16019.7
      11  15285.8
      12  16187.6
      13  16152
      14  15612.1
      15  10105
      16   8834.75
      17  22234.4
      18  25789.9
      19  24860.2
      20  25455.8
      21  24526.8
      22  23375.7
      23  13720.6
      24  14456.8
      25  27075.6
      26  28616.4
      27  29158.7
      28  28751
      29  28046.8
      30  26133.4
      31  15034
      32  18158.8
      33  26790.6
      34  28206.5
      35  27732.7
      36  26545.3
      37  25834.9
      38  24988.5
      39  14864.1
      40  17320.7
      41  23722.3
      42  25950.5
      43  25735.9
      44  25341.6
      45  23976.5
      46  23022.6
      47  10473.3
      48  16023.3
      49  20941.5
      50  21649.8
      51  21224.4
      52  21379
      53  20520.8
      54  17947.7
      55   6751.09
      56  13054.8
      57  16150.9
      58  17072.4
      59  17045.7
      60  17045.4
      61  16597.3
      62  11944.5
      63   4589.68
