This file was gnenerated on 2021-02-01 21:12:30.736247 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    155.717
       1    165.129
       2    218.062
       3    258.709
       4    206.103
       5    406.335
       6   1000.06
       7   1305.08
       8    447.114
       9    803.754
      10   1534.4
      11   2779.93
      12   6913.11
      13  11408.8
      14  10438.8
      15   4445.89
      16   2781.62
      17   7246.01
      18  14015.1
      19  21400.7
      20  25409.5
      21  21679.4
      22  13400.6
      23   4893.34
      24  17490.3
      25  27347.7
      26  31532.3
      27  32125.1
      28  29437.2
      29  21771
      30  12824.1
      31   4811.54
      32  28748.1
      33  34451.5
      34  35098.2
      35  32986.7
      36  27015.4
      37  20163.1
      38  11828.6
      39   3637.22
      40  29806.4
      41  34034.4
      42  32907.4
      43  29731.5
      44  21219.3
      45  10297.2
      46   2772.65
      47    657.541
      48  26747.2
      49  27241
      50  20480.6
      51  10561.5
      52   3904
      53   1512.3
      54    715.281
      55    420.462
      56  11902
      57   7325.95
      58   3827.46
      59   1778.72
      60    794.674
      61    452.094
      62    262.744
      63    222.35
