This file was gnenerated on 2021-02-01 20:22:52.288110 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   2557.83
       1   3699.7
       2   3949.43
       3   4169.64
       4   3659.48
       5   3927.83
       6   3816.81
       7   3271.79
       8   6946.7
       9  10119.1
      10  11714.2
      11  11158.5
      12  11166.2
      13  11600
      14  11533.8
      15   9518.93
      16  10827.3
      17  16392.5
      18  19071.4
      19  19376.3
      20  18308.4
      21  17767.6
      22  16635.4
      23  13624.6
      24  11555.4
      25  19135.4
      26  20663.7
      27  21121.6
      28  20510.5
      29  20662.9
      30  19833.8
      31  15770.5
      32  11906
      33  18849.4
      34  19582.5
      35  20480
      36  19557.2
      37  19376.9
      38  19887.5
      39  16311.1
      40  12258.2
      41  16955.4
      42  16684.1
      43  18031.6
      44  17769.8
      45  16758.8
      46  17092
      47  14384.9
      48  11740.4
      49  16364.4
      50  16100.8
      51  15691.8
      52  14634.1
      53  14780.1
      54  14572.1
      55  11649.2
      56  11490.3
      57  15321.4
      58  13705.9
      59  12499
      60  12429.5
      61  12057.6
      62  11207.2
      63  10053
