This file was gnenerated on 2021-02-01 20:39:36.777941 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     65.7005
       1     73.5337
       2     74.3545
       3    118.025
       4     80.7806
       5     56.2029
       6     78.4443
       7     50.6673
       8    213.061
       9    276.688
      10    232.566
      11    319.014
      12    249.41
      13    149.325
      14    150.719
      15    118.771
      16   1239.81
      17   1468.64
      18   1671.23
      19   1819.84
      20   1778.84
      21   1662.44
      22   1623.94
      23   1518.36
      24  13059.5
      25  22717.2
      26  31659.2
      27  39204.5
      28  40395.7
      29  36329.7
      30  25446.9
      31  10162.2
      32  65604
      33  73247
      34  65471.3
      35  50910.8
      36  33455.9
      37  17363.8
      38   5899.57
      39    813.777
      40  22414
      41  16437.2
      42   9480.6
      43   4632.58
      44   1997.9
      45    907.109
      46    494.672
      47    199.071
      48   2041.89
      49   1813.33
      50   1095.55
      51    760.925
      52    403.162
      53    275.965
      54    237.902
      55    139.799
      56    503.813
      57    571.166
      58    417.716
      59    273.704
      60    191.669
      61    143.556
      62    109.475
      63     88.9416
