This file was gnenerated on 2021-02-01 20:14:54.024683 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0   5840.89
       1  10106.8
       2   6255.97
       3   1198.39
       4    504.979
       5    336.7
       6    217.462
       7    152.203
       8  11273.7
       9  24276.7
      10  27640.7
      11  17452
      12   5180.2
      13   1902.77
      14    925.208
      15    518.342
      16  11791.6
      17  28525.7
      18  39548.7
      19  41248.6
      20  25305.5
      21  10325
      22   3545.88
      23   1541.46
      24   6796.91
      25  26228.7
      26  42350.4
      27  48082
      28  42020.4
      29  30692.6
      30  14531.9
      31   5323.54
      32   2678.08
      33  12020.2
      34  33205.6
      35  45847
      36  44930
      37  42262
      38  31394.2
      39  15236.6
      40   1351.26
      41   4198.84
      42  12302.4
      43  31050.1
      44  42060.7
      45  40949.3
      46  37199.6
      47  27411
      48   1096.07
      49   1980.06
      50   4450.69
      51  10614.6
      52  24732.8
      53  35268.2
      54  35306.5
      55  29190.1
      56    608.156
      57   1080.56
      58   1924.17
      59   3675.04
      60   8159.4
      61  17118.9
      62  25018.7
      63  23598.2
