This file was gnenerated on 2021-02-01 21:37:55.296036 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   5126.14
       1   7005.94
       2   7404.92
       3   7659.83
       4   8038.4
       5   3769.05
       6    582.52
       7    230.94
       8   9975.77
       9  20331
      10  20876.3
      11  22373.6
      12  21877
      13  15527.3
      14   3349.36
      15   1073.72
      16   9995.7
      17  28805.6
      18  32301.5
      19  33860.5
      20  35277
      21  28535.4
      22  10865.2
      23   2748.09
      24   8435.47
      25  26291
      26  35125.6
      27  39587.6
      28  38988.7
      29  35343.6
      30  21170.1
      31   6302.3
      32   6780.72
      33  20366.3
      34  33286.8
      35  36440.1
      36  36849.4
      37  35594.6
      38  26255.2
      39   9685.63
      40   4355.37
      41  13740.2
      42  27624.3
      43  31966.9
      44  34648.9
      45  33161.2
      46  27199
      47  13561.3
      48   3430.86
      49   8728.16
      50  19998.2
      51  28209.9
      52  29591.1
      53  28508.5
      54  25057.2
      55  16293.6
      56   2318.61
      57   5607.77
      58  12853.4
      59  19415.9
      60  22958.1
      61  23208
      62  21008.5
      63  15435.2
