This file was gnenerated on 2021-02-01 21:29:23.574800 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     88.9822
       1     92.0686
       2    171.86
       3    246.002
       4    360.452
       5    498.334
       6    540.752
       7    626.532
       8    723.791
       9   1878.08
      10   3302.12
      11   4473.66
      12   5972.88
      13   7158.88
      14   7784.47
      15   7220.35
      16   2588.33
      17   6373.54
      18  11225.8
      19  15302.7
      20  19265.1
      21  21645.3
      22  21438.5
      23  20517.7
      24   2552.32
      25   6818.72
      26  10944.2
      27  15604.5
      28  20153
      29  23499.4
      30  24253.1
      31  22805.4
      32   2206.77
      33   5978.81
      34  10597.1
      35  14323.5
      36  18806.3
      37  22269.6
      38  23929.9
      39  21764.6
      40   2366.31
      41   6002.96
      42  10360
      43  14517.2
      44  17472.2
      45  20019.6
      46  21347.9
      47  19264.5
      48    439.397
      49   1597.52
      50   3097.83
      51   4309.99
      52   5941.64
      53   6634.4
      54   7255.29
      55   7171.37
      56     72.671
      57     91.2305
      58    116.42
      59    207.824
      60    380.966
      61    306.316
      62    493.584
      63    530.205
