This file was gnenerated on 2021-02-01 20:07:27.634424 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   9983.53
       1  13074.7
       2  14064.8
       3  14130.8
       4  13809.2
       5  15544.6
       6  17040.1
       7  10413.5
       8  12858.8
       9  15533.4
      10  17127.8
      11  17452.6
      12  16368.2
      13  16415.1
      14  18420
      15  12963
      16  15542.3
      17  19205.2
      18  20056.9
      19  20539.1
      20  20280.1
      21  19292.6
      22  18187.7
      23  12650.7
      24  17208.5
      25  21007
      26  22116
      27  24188.4
      28  23121.8
      29  21510
      30  20057.2
      31  13427.5
      32  17354.8
      33  21842.6
      34  22535.8
      35  24396.7
      36  24114.9
      37  22284.8
      38  20207.9
      39  12903.5
      40  15350.6
      41  19414.4
      42  20010.8
      43  21158
      44  21967
      45  20594.5
      46  16859.7
      47  10520
      48   8878.72
      49  12802.6
      50  12937
      51  13956.5
      52  13387.5
      53  13566.5
      54  11480.4
      55   7241.39
      56   2419.3
      57   4030.32
      58   3879.51
      59   4654.19
      60   4505.99
      61   4149.05
      62   4143.2
      63   2703.32
