This file was gnenerated on 2021-02-01 20:17:08.111715 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0  13823.8
       1  18126.8
       2  19789.7
       3  20159.4
       4  19341
       5  15160.1
       6   7723.51
       7   3487.32
       8  16816.6
       9  21936.1
      10  25652.3
      11  26164.8
      12  25280.6
      13  21336.4
      14  12405.8
      15   5666.06
      16  17068.8
      17  25927.4
      18  29251.5
      19  29565
      20  28375.7
      21  27732.2
      22  19972.2
      23   6823.47
      24  14765.3
      25  27709.6
      26  32522.2
      27  32717.4
      28  31450.2
      29  30259.1
      30  25222.4
      31  10186.1
      32  10099.8
      33  26801.1
      34  31147
      35  32764
      36  33164.5
      37  31400.2
      38  28859.4
      39  13129
      40   4749.3
      41  18200.4
      42  28206.5
      43  30752.6
      44  30032.5
      45  28636.6
      46  26920.2
      47  14940.8
      48   1355.74
      49   7367.34
      50  17563.8
      51  19221.9
      52  19483
      53  18412.4
      54  18070.1
      55  12079
      56    326.518
      57   1086.11
      58   5383.46
      59   6678.39
      60   6590.13
      61   6289.99
      62   6141.94
      63   5041.87
