This file was gnenerated on 2021-02-01 21:29:09.214443 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0  10531.3
       1  16599.9
       2  14315.8
       3  13051.8
       4  14044.2
       5  13751.2
       6  14021.1
       7  10831.4
       8  12512.6
       9  17414.5
      10  16645
      11  16984.3
      12  16872.8
      13  18287.7
      14  17271.9
      15  14202.4
      16  13511.4
      17  18413.1
      18  18746.9
      19  19935.4
      20  20967.7
      21  20603.6
      22  19657.1
      23  15885.6
      24  13261.7
      25  18558.5
      26  20825.7
      27  22448.3
      28  23821.8
      29  23790.9
      30  22536.9
      31  16954.8
      32  12151.3
      33  18750.1
      34  21461.4
      35  22690.2
      36  23649.9
      37  23034.9
      38  22636.3
      39  18050
      40  11313.1
      41  17773.8
      42  19380.5
      43  20409.9
      44  20113.5
      45  19428.2
      46  18843.4
      47  15951
      48   8195.69
      49  12406
      50  12597.8
      51  12196
      52  12386.9
      53  12086.9
      54  13024.9
      55   9761.09
      56   3287.93
      57   4237.81
      58   4461.01
      59   4365.93
      60   4023.95
      61   3828.92
      62   4280.23
      63   2362.16
