This file was gnenerated on 2021-02-01 20:12:13.402596 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    186.098
       1    279.178
       2    576.024
       3   1936.94
       4  14216.7
       5  16333.2
       6   5311.06
       7    407.279
       8    534.992
       9   1207.05
      10   3130.13
      11  16500.5
      12  46537.9
      13  41726.7
      14   9886.69
      15   1520.88
      16   1302.35
      17   3005.47
      18  10305.9
      19  43300.6
      20  69580
      21  46475.3
      22  10360
      23   2589.7
      24   2490.65
      25   7409.21
      26  22549.4
      27  63713.5
      28  73418.3
      29  35620.1
      30   9159.2
      31   2913.3
      32   4049.16
      33  12112.3
      34  37018.1
      35  70674.5
      36  60347
      37  23869.4
      38   7722.1
      39   2650.09
      40   6605.99
      41  17745.4
      42  45305.8
      43  60683.5
      44  40655
      45  16324.8
      46   6203.8
      47   2388.93
      48   8197.14
      49  22073.3
      50  44242.3
      51  46576.9
      52  25727.8
      53  10696.7
      54   5008.99
      55   2386.61
      56   8761.29
      57  22574.5
      58  36823.7
      59  31668.7
      60  15540.8
      61   7077.73
      62   3225.27
      63   1697.59
