This file was gnenerated on 2021-02-01 20:13:28.862477 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0   8176.74
       1  11148.4
       2   3356.19
       3    944.643
       4    472.018
       5    358.899
       6    217.773
       7    137.37
       8  13845.3
       9  31759.6
      10  29040.3
      11  11386.1
      12   3257.52
      13   1386.92
      14    689.599
      15    433.767
      16  12974.1
      17  38374.5
      18  52137.7
      19  44214
      20  20692
      21   6750.96
      22   2302.49
      23   1051.45
      24   5131.41
      25  24635.2
      26  52872.8
      27  59335.3
      28  50991.5
      29  26886.8
      30  10023.2
      31   4128.63
      32   2159.38
      33   7052.79
      34  26725.3
      35  53156.9
      36  58019.6
      37  49129
      38  29127.8
      39  12101.5
      40   1305.52
      41   3312.13
      42   8588.29
      43  24358.4
      44  45121.5
      45  51339
      46  44225.7
      47  25279.4
      48    899.908
      49   1646.3
      50   3875.33
      51   7735.46
      52  17868.8
      53  34641.2
      54  42873.4
      55  34620
      56    427.202
      57   1000.3
      58   1616.41
      59   3070.45
      60   5977.91
      61  13106.5
      62  25038.9
      63  27565.6
