This file was gnenerated on 2021-02-01 20:48:04.044356 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    427.929
       1    501.138
       2    378.235
       3    200.265
       4    197.256
       5    120.771
       6     91.8458
       7     52.1366
       8   4052.14
       9   4181.81
      10   3187.97
      11   2909.95
      12   2277.75
      13   1434.64
      14    756.823
      15    225.673
      16  20148.8
      17  22116.1
      18  21165.9
      19  18560.2
      20  15491.9
      21  11099.5
      22   7081.34
      23   2763.53
      24  24376.9
      25  26878.3
      26  25614
      27  21601.2
      28  17719.9
      29  12729.4
      30   7382.69
      31   2710.37
      32  23963.4
      33  26781
      34  24326.8
      35  21682.4
      36  17000.3
      37  12648
      38   7212.17
      39   2653.77
      40  21829.7
      41  22643.9
      42  22037.9
      43  19183
      44  15736.8
      45  11263
      46   7411.02
      47   2667.81
      48   3937.05
      49   4130.36
      50   3501.53
      51   2829.81
      52   2024.33
      53   1223.63
      54    465.689
      55    194.087
      56    434.387
      57    525.902
      58    341.745
      59    223.354
      60    148.774
      61    113.854
      62     97.8
      63     53.2892
