bar_id edep
0 9729.84131346024
1 12364.9935171642
2 12848.489718067442
3 12539.968417414282
4 12193.289917179021
5 13399.889018272546
6 15790.571721753737
7 11595.239515901938
8 11580.614615435927
9 14566.114119668366
10 15465.493720944492
11 15664.884421150158
12 15461.399120847322
13 15362.541420451385
14 17597.339222767452
15 12034.101315786449
16 14456.166117770457
17 17845.74502240765
18 18971.45112383674
19 18801.57942418184
20 18231.4126229513
21 17107.908021593325
22 17108.672821633285
23 12575.15361549868
24 15920.229619152307
25 20395.09452377432
26 20652.135824613426
27 20801.28262443683
28 20221.12072369503
29 19539.70202269699
30 17755.949821160328
31 11948.03721424353
32 16724.03441870621
33 21146.286323735887
34 20485.30952336087
35 20792.76282311821
36 20534.712222837985
37 19756.60362175928
38 18064.67942016861
39 11763.183512877531
40 15337.96771616859
41 18604.631119557747
42 17565.75701901439
43 17788.721618677384
44 18247.66341869663
45 16970.757717511086
46 15312.30261564289
47 9732.52831010234
48 10051.063309978103
49 11357.433811426494
50 11919.01251197209
51 11145.211911116687
52 11179.28261089524
53 10675.813910496629
54 10715.042110414512
55 6810.033606953606
56 3148.9392030463187
57 3915.4517036522643
58 3767.3873035239585
59 3401.8762031954225
60 3781.251703541002
61 3454.970603310671
62 3534.247303238463
63 2677.267402507916
