This file was gnenerated on 2021-02-01 20:34:40.415249 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0  10653.2
       1  13453
       2  14347.6
       3  13788.2
       4  13607.8
       5  14590.3
       6  16002.8
       7   9068.56
       8  13788.2
       9  17467.6
      10  16769.2
      11  17350.1
      12  17545.7
      13  17375.9
      14  19456.6
      15  12463.9
      16  16262.5
      17  19355.1
      18  20339.3
      19  19919.8
      20  19926.6
      21  19612.1
      22  17924.6
      23  12417.9
      24  17119.6
      25  21942.8
      26  23244.4
      27  22745.7
      28  22260.7
      29  22070.1
      30  19402.9
      31  12218
      32  17568.9
      33  22226.1
      34  23382.5
      35  24041.3
      36  21688.7
      37  22622
      38  19452.2
      39  11572
      40  15935.7
      41  18771
      42  19069.5
      43  20831.7
      44  20667
      45  19350.1
      46  17593
      47  10822.8
      48   9291.75
      49  12152.5
      50  13210.7
      51  13545.8
      52  12798.5
      53  12635.7
      54  11493.6
      55   7984.24
      56   2561.11
      57   4191.58
      58   4105.77
      59   4607.93
      60   4625.62
      61   4190
      62   3731.55
      63   2953
