This file was gnenerated on 2021-02-01 21:30:18.333756 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   8642.17
       1  11312.8
       2  12851.6
       3  12751.7
       4  12446.9
       5  12709.4
       6  15143.6
       7  11629.8
       8  11711.4
       9  15116.4
      10  15749.3
      11  14193.9
      12  15452.9
      13  15578.7
      14  15680.6
      15  12053.2
      16  14711
      17  17502.5
      18  18241.5
      19  18305.9
      20  17728.1
      21  17401
      22  16810.4
      23  11483.3
      24  15505.7
      25  20588.8
      26  20763.1
      27  20728.2
      28  20128.3
      29  18449.3
      30  17233.7
      31  11027.4
      32  16244.2
      33  21564.8
      34  21513.3
      35  21514.4
      36  20387.3
      37  19022.5
      38  16689.6
      39  10640.8
      40  14796
      41  18109.2
      42  19173.7
      43  18155.8
      44  18979.4
      45  17339.7
      46  15638.4
      47  10026.2
      48   9654.91
      49  11296.9
      50  12611.2
      51  11195.6
      52  12151.9
      53  11176.9
      54  10890.3
      55   7340.47
      56   3397.63
      57   3810.5
      58   3992.22
      59   3394.15
      60   3820.38
      61   4062.05
      62   4022.68
      63   2894.89
