This file was gnenerated on 2021-02-01 21:41:08.196126 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0  18229.9
       1  15252.8
       2   9865.12
       3   4417.94
       4   1547.81
       5    784.098
       6    332.828
       7    235.088
       8  22168.8
       9  25554.3
      10  24052.8
      11  18774.7
      12  10870.5
      13   4071.51
      14   1060.04
      15    458.021
      16  22029.7
      17  26263.6
      18  25587.2
      19  24071.2
      20  21207.6
      21  14885
      22   6702.52
      23   1437.28
      24  22539.1
      25  26419.8
      26  27169.8
      27  24560.3
      28  21671.5
      29  16167.9
      30   9292.96
      31   3677.16
      32  20474.5
      33  25741.5
      34  27115.6
      35  25537.1
      36  22318.8
      37  17103.2
      38  10160.4
      39   3633.09
      40   7863.07
      41  14920.9
      42  20995.1
      43  23509.6
      44  20930.1
      45  16541.7
      46  10715.7
      47   3939.49
      48   1121.79
      49   2341.97
      50   4586
      51  10031.1
      52  15400
      53  15021.7
      54   9945.43
      55   3835.87
      56    220.454
      57    341.346
      58    477.015
      59    815.738
      60   1441.94
      61   3950.85
      62   4731.29
      63   2597.04
