This file was gnenerated on 2021-02-01 21:11:19.728615 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    981.055
       1    805.623
       2    693.717
       3    408.99
       4    240.327
       5    134.826
       6     98.9565
       7     61.5117
       8   9546.82
       9   7387.98
      10   4324.84
      11   2205.08
      12   1278.46
      13    668.706
      14    235.219
      15    117.854
      16  29464.6
      17  31902.4
      18  27114.8
      19  20542.5
      20  13791.8
      21   7441.62
      22   3129.23
      23    738.211
      24  31347.9
      25  35059.3
      26  32318.8
      27  29029.6
      28  24759
      29  17919.9
      30  10792.8
      31   4315.29
      32  26219.6
      33  31096.7
      34  30636.2
      35  28568.7
      36  23989.6
      37  17669.7
      38  10429.5
      39   3850.29
      40   5588.19
      41   9251.74
      42  12221.7
      43  14666
      44  16347.1
      45  14304.3
      46   9585.29
      47   3984.21
      48    547.102
      49    687.658
      50    925.783
      51    806.427
      52    866.831
      53    796.139
      54    930.446
      55    694.45
      56    128.453
      57    104.288
      58    125.136
      59    183.813
      60    120.353
      61     96.2617
      62     70.7842
      63     42.8691
