This file was gnenerated on 2021-02-01 19:54:23.400775 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   3282.53
       1   3978.34
       2   4356.52
       3   4899.07
       4   4752.16
       5   4286.62
       6   4277.97
       7   2380.18
       8   8479.15
       9  12071.8
      10  12726.9
      11  13601
      12  13394.2
      13  13100.7
      14  12291.9
      15   9286.51
      16  10851.6
      17  16495.7
      18  18858.6
      19  20261.4
      20  20437.3
      21  20477.7
      22  19806.3
      23  15506.8
      24  12421.4
      25  19345.2
      26  21204
      27  22575.6
      28  23234.2
      29  22901.8
      30  23254.9
      31  17982.7
      32  12827.9
      33  20358.8
      34  21550.7
      35  22217.1
      36  24085.6
      37  22699.2
      38  21164.3
      39  17338.6
      40  13067.9
      41  19077.7
      42  18728.8
      43  19231.9
      44  20973.2
      45  20775.1
      46  19285.7
      47  14500.9
      48  13025.5
      49  18909.6
      50  16656.8
      51  15873.7
      52  17405.4
      53  17751.2
      54  17219.8
      55  13227.3
      56  10795.4
      57  17361
      58  14534.6
      59  13690.8
      60  13279.1
      61  13687.6
      62  13577.7
      63  11123.2
