This file was gnenerated on 2021-02-01 21:06:52.375293 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     90.5977
       1    129.404
       2    125.055
       3    147.28
       4    177.429
       5     96.3447
       6     62.2202
       7     65.9038
       8    184.077
       9    283.025
      10    307.771
      11    438.924
      12    367.46
      13    353.578
      14    419.162
      15    918.374
      16    771.646
      17   1287.4
      18   1739.64
      19   3048.85
      20   6865.33
      21  17418.5
      22  22030.3
      23  11717.4
      24   4572.6
      25   9682.33
      26  22853.9
      27  43142.4
      28  60491.5
      29  53571.9
      30  26486.7
      31   6314.27
      32  31688.9
      33  57403.3
      34  76720.5
      35  70521.3
      36  42824.7
      37  15682.2
      38   3418.78
      39    941.367
      40  60117.5
      41  56296.4
      42  35972.4
      43  15697.8
      44   6160.74
      45   2233.3
      46    914.896
      47    479.626
      48  18723.6
      49  11928.8
      50   6154.52
      51   2747.05
      52   1349.43
      53    860.577
      54    501.985
      55    272.025
      56   3220.94
      57   2473.68
      58   1517.22
      59   1039.02
      60    631.939
      61    526.96
      62    235.614
      63    174.793
