This file was gnenerated on 2021-02-01 20:47:09.354669 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   5905.72
       1  15475.7
       2  15918
       3  15581.2
       4  15775.9
       5  14820.4
       6  14430.9
       7  11622
       8  10330.1
       9  19793.8
      10  19023.6
      11  19201.1
      12  19708.1
      13  19051.4
      14  18844.5
      15  15121
      16  12558.5
      17  20616.7
      18  21837.8
      19  22477.4
      20  22329.2
      21  21974
      22  22514.6
      23  18109
      24  14297.2
      25  21632.5
      26  23894.5
      27  25397.6
      28  25450.2
      29  25194.5
      30  24824.4
      31  19494
      32  13193.9
      33  21110.8
      34  25346.6
      35  25254
      36  25074
      37  25647.9
      38  24891
      39  18060.8
      40  11796.5
      41  18402.2
      42  21449.5
      43  22004.7
      44  22565.5
      45  22906
      46  21720.7
      47  13636.8
      48   9240
      49  13601
      50  14178.1
      51  14706.4
      52  15299.8
      53  15718.3
      54  13725.2
      55   6103.23
      56   3422.94
      57   4736.58
      58   4706.08
      59   4541.52
      60   4941.24
      61   4878.03
      62   4369.16
      63   1125.7
