This file was gnenerated on 2021-02-01 20:19:49.138620 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0  12802.8
       1  14672.7
       2  15767.5
       3  16076.2
       4  15079.6
       5  16745.7
       6  18022.7
       7   7119.5
       8  14777.2
       9  18873.6
      10  18419.2
      11  19483.7
      12  18996
      13  19750.7
      14  21314.5
      15  10496.4
      16  17326.8
      17  21733.9
      18  21654
      19  23047.7
      20  21407.6
      21  21816.2
      22  22885.4
      23  14940.3
      24  18996.7
      25  24574.8
      26  23233.2
      27  24764.4
      28  25162.2
      29  24667.7
      30  23527.6
      31  15669.7
      32  18400.9
      33  24098.3
      34  23655.2
      35  24862.2
      36  24748.5
      37  24587.3
      38  22147.8
      39  14560.8
      40  13681.7
      41  20516
      42  20988.3
      43  20019.4
      44  20871.6
      45  21540.5
      46  19610.2
      47  12289.2
      48   5924.39
      49  12870.7
      50  13643.4
      51  13993.5
      52  13470.2
      53  14149.3
      54  13320.8
      55   9401.29
      56    789.348
      57   4044.81
      58   4796.86
      59   4674.06
      60   4665.89
      61   4725.47
      62   4477.66
      63   3616.1
