This file was gnenerated on 2021-02-01 21:43:48.641630 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0   9455.49
       1  11566.3
       2  12223.6
       3  12353.3
       4  11773
       5  13386.3
       6  14937.2
       7  10883.1
       8  11682.5
       9  15382
      10  15418.7
      11  15223
      12  14864
      13  15078.1
      14  15839.2
      15  11622.2
      16  13925.6
      17  17136.5
      18  18191.7
      19  18709.1
      20  17570.7
      21  16866.9
      22  16769.2
      23  11836.3
      24  15370.6
      25  19409
      26  18566.1
      27  20235.3
      28  20416.4
      29  18603.6
      30  16550.2
      31  11961.6
      32  16283.1
      33  19757.5
      34  20675.4
      35  20722.3
      36  19847.3
      37  19719.2
      38  16603.4
      39  11414.7
      40  15196.3
      41  17411.6
      42  17805.4
      43  17566.3
      44  17655.2
      45  17180.4
      46  14450.2
      47   8809.71
      48   9475.57
      49  11438.1
      50  11509.7
      51  11216.6
      52  11187.1
      53  12103.5
      54  11057.4
      55   6683.77
      56   2995.24
      57   3505.23
      58   3739.36
      59   3979.69
      60   3921.87
      61   3744.5
      62   3903.55
      63   2681.52
