bar_id edep
0 260.2409003146447
1 439.7114005058816
2 1284.4966013470726
3 8114.262307836316
4 9026.114808540753
5 9018.064208593087
6 8707.467307885947
7 2883.746702755238
8 595.516900757216
9 2096.57420221245
10 10328.311710674114
11 24916.88432533554
12 27337.36602730704
13 26845.064927066895
14 21689.01942129972
15 5055.066705258363
16 1996.47600234424
17 6315.409107460142
18 26035.522528514448
19 41378.75224444373
20 41540.16654439967
21 39048.928741498006
22 24799.450026209775
23 5640.560706024981
24 4165.342104939325
25 14198.488116314486
26 37604.69924272203
27 47652.89085464863
28 48409.732255007286
29 40867.6138457407
30 20704.13752339018
31 5011.210305731444
32 7327.465209225649
33 22352.238127719225
34 42060.777950540454
35 45957.493355577
36 43701.211552479166
37 34396.54184023045
38 13266.967415834826
39 3962.7937049659686
40 10519.947713803567
41 25639.050632668288
42 37912.08444827374
43 41795.48055167943
44 37127.21514645701
45 25187.77383054595
46 9154.72461186258
47 3278.287804398135
48 13136.826717507023
49 26227.08973521137
50 33310.924544251866
51 33485.52004475153
52 28542.60823791503
53 17047.661222007828
54 7085.856409622572
55 2841.5519040494896
56 13568.901418927402
57 23697.423532725585
58 26638.811137366803
59 24704.114034719925
60 20406.015027656384
61 9052.952212579392
62 4318.404006295129
63 1814.399202786328
