This file was gnenerated on 2021-02-01 19:48:43.283415 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     59.3079
       1    119.556
       2    175.505
       3    214.518
       4    279.914
       5    402.777
       6    708.906
       7    630.782
       8    160.479
       9    196.536
      10    392.376
      11    612.318
      12   1272.58
      13   2586.77
      14   4263.49
      15   6159.96
      16    362.585
      17   1101.85
      18   3605.83
      19   9842.08
      20  17471.9
      21  24713.1
      22  31259.3
      23  31449.1
      24   3350.6
      25  10520.8
      26  19455.9
      27  27675
      28  33456.3
      29  37733
      30  40136.5
      31  37079.5
      32   4075.6
      33  11843.8
      34  19695.4
      35  26544
      36  31777
      37  35098
      38  33551.4
      39  26265.4
      40   3835.51
      41   8999.58
      42  11973.1
      43  12223.5
      44  10400.3
      45   7612.84
      46   4925.77
      47   3249.44
      48    166.833
      49    185.49
      50    413.631
      51    416.324
      52    474.811
      53    556.97
      54    459.334
      55    382.667
      56     82.6656
      57     90.1831
      58     62.2063
      59    112.155
      60     77.1756
      61    103.783
      62    113.318
      63    139.194
