bar_id edep
0 701.3891010943844
1 1509.6676020907987
2 3913.3644054756046
3 11260.694715133985
4 20937.7988282709
5 23282.100031709706
6 21282.65632973848
7 16219.201323239527
8 1294.4142016852938
9 3805.6221049042415
10 12921.514116731585
11 24582.819531419256
12 27411.664636041714
13 25600.805035007845
14 24514.634533266057
15 17381.162623797238
16 2013.954602729906
17 11028.165913352712
18 24265.744029824305
19 28359.237434738316
20 29559.031036511464
21 27762.648034664282
22 24994.750831734505
23 19525.92662567782
24 5890.001907156621
25 17665.015820107114
26 25941.455729842455
27 29001.502334702524
28 28643.315034485826
29 27481.222733353592
30 26375.427432092318
31 21341.363726517564
32 6668.965707371161
33 17642.526619461125
34 25185.572428148193
35 27575.258431269474
36 28495.376032965956
37 29335.782133312623
38 26809.569031542273
39 16600.418019602144
40 7168.56040746943
41 17022.806217907768
42 23670.0302248184
43 27604.26692885944
44 27375.8231296481
45 25161.95412789602
46 14707.130916543561
47 5010.052405977019
48 5988.4632059437545
49 14556.287314368714
50 18210.944017966347
51 19317.340019002193
52 17314.415217703543
53 9019.711409576325
54 2519.6467026814066
55 1017.0273011834931
56 3542.6317033342043
57 6238.249305873604
58 6694.267806280492
59 6257.059005962909
60 2789.382302790706
61 763.0953007700871
62 416.6430004727916
63 159.7574002266403
